bundle_version,source_scope,source_file,row_kind,row_order,payload_json
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,10,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.CON.VIA"",""Viaduct and Elevated Structures"",""360"",""630"",""540"",""-74"",""16-Jul-26"",""6-Apr-28"",""9-Aug-26"","""",""0.18"",""0.14"",""516600000"",""72324000"",""92988000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,11,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.CON.UTL"",""Utilities Diversion and External Works"",""165"",""410"",""321"",""-31"",""5-Mar-26"",""19-Apr-27"",""12-Mar-26"","""",""0.36"",""0.30"",""147600000"",""44280000"",""53136000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,12,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.MEP"",""MEP and Depot Systems"",""250"",""520"",""520"",""-41"",""10-Oct-26"",""13-Mar-28"","""","""",""0.08"",""0.04"",""184500000"",""7380000"",""14760000""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,13,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.SYS"",""Rail Systems and Integration"",""190"",""430"",""430"",""-48"",""1-Feb-27"",""5-Apr-28"","""","""",""0.03"",""0.01"",""129150000"",""1291500"",""3874500""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,14,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.TST"",""Testing and Commissioning"",""85"",""150"",""150"",""-74"",""7-Feb-28"",""6-Jul-28"","""","""",""0"",""0"",""55350000"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,15,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.HO"",""Handover, Training and Closeout"",""55"",""85"",""85"",""-74"",""7-Apr-28"",""30-Jun-28"","""","""",""0"",""0"",""36900000"",""0"",""0""]"
2026-08-15.lossless-project-input-bundle.v1,data/wbs.csv,01-data/import_templates/wbs.csv,data,16,"[""Nasr city-Tunnel"",""Nasr city-Tunnel.MGT"",""Project Management and Controls"",""117"",""900"",""706"",""-74"",""12-Jan-26"",""30-Jun-28"",""15-Jan-26"","""",""0.315"",""0.268"",""73800000"",""19778400"",""23247000""]"
2026-08-15.lossless-project-input-bundle.v1,tia/03_native_xer_pair_register.csv,02-delay_analysis/unified_tia_csv/03_native_xer_pair_register.csv,schema,0,"{""headers"":[""project_id"",""xer_pair_id"",""event_variant"",""baseline_source_id"",""impacted_source_id"",""data_date"",""baseline_schedule_name"",""impacted_update_name"",""baseline_project_finish"",""impacted_project_finish"",""parity_status"",""p6_operator"",""run_reference"",""notes""],""source_sha256"":""cc0614fd7bc5632138978328bada26d5663f51010fd6d48d34c68c31e1cfb483""}"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,schema,0,"{""headers"":[""project_id"",""Activity ID"",""Activity Name"",""Predecessors"",""Predecessor Details"",""Successors""],""source_sha256"":""958aaa518bac0426c162fe5cb35b9d733105a0de067a3e7f68229435464799ec""}"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,1,"[""Nasr city-Tunnel"",""NCT-ST-CLB--1100FRM-1090"",""Formwork readiness before Raft reinforcement for Chlorination Building"",""NCT-MOB-1010"",""NCT-MOB-1010: FS 0"",""NCT-ST-CLB-RFT-1100""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,2,"[""Nasr city-Tunnel"",""NCT-ST-CLB-RFT-1100"",""Raft reinforcement for Chlorination Building"",""NCT-ST-CLB--1100FRM-1090"",""NCT-ST-CLB--1100FRM-1090: FS 0"",""NCT-ST-CLB--1100CONC-1110""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,3,"[""Nasr city-Tunnel"",""NCT-ST-CLB--1100CONC-1110"",""Concrete casting after Raft reinforcement for Chlorination Building"",""NCT-ST-CLB-RFT-1100"",""NCT-ST-CLB-RFT-1100: FS 0"",""NCT-ST-PMP-FRM-1200""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,4,"[""Nasr city-Tunnel"",""NCT-ST-PMP--1200FRM-1190"",""Formwork readiness before Raft reinforcement for Main Pump Hall"",""NCT-ST-CLB-CONC-1100"",""NCT-ST-CLB-CONC-1100: FS 0"",""NCT-ST-PMP-RFT-1200""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,5,"[""Nasr city-Tunnel"",""NCT-ST-PMP-RFT-1200"",""Raft reinforcement for Main Pump Hall"",""NCT-ST-PMP--1200FRM-1190"",""NCT-ST-PMP--1200FRM-1190: FS 0"",""NCT-ST-PMP--1200CONC-1210""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,6,"[""Nasr city-Tunnel"",""NCT-ST-PMP--1200CONC-1210"",""Concrete casting after Raft reinforcement for Main Pump Hall"",""NCT-ST-PMP-RFT-1200"",""NCT-ST-PMP-RFT-1200: FS 0"",""NCT-ST-CLR-FRM-1300""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,7,"[""Nasr city-Tunnel"",""NCT-ST-CLR--1300FRM-1290"",""Formwork readiness before Base slab reinforcement for Clarifier No. 1"",""NCT-ST-PMP-CONC-1200"",""NCT-ST-PMP-CONC-1200: FS 0"",""NCT-ST-CLR-RFT-1300""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,8,"[""Nasr city-Tunnel"",""NCT-ST-CLR-RFT-1300"",""Base slab reinforcement for Clarifier No. 1"",""NCT-ST-CLR--1300FRM-1290"",""NCT-ST-CLR--1300FRM-1290: FS 0"",""NCT-ST-CLR--1300CONC-1310""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,9,"[""Nasr city-Tunnel"",""NCT-ST-CLR--1300CONC-1310"",""Concrete casting after Base slab reinforcement for Clarifier No. 1"",""NCT-ST-CLR-RFT-1300"",""NCT-ST-CLR-RFT-1300: FS 0"",""NCT-ST-FLT-FRM-1400""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,10,"[""Nasr city-Tunnel"",""NCT-ST-FLT--1400FRM-1390"",""Formwork readiness before Wall reinforcement for Filter Gallery"",""NCT-ST-CLR-CONC-1300"",""NCT-ST-CLR-CONC-1300: FS 0"",""NCT-ST-FLT-RFT-1400""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,11,"[""Nasr city-Tunnel"",""NCT-ST-FLT-RFT-1400"",""Wall reinforcement for Filter Gallery"",""NCT-ST-FLT--1400FRM-1390"",""NCT-ST-FLT--1400FRM-1390: FS 0"",""NCT-ST-FLT--1400CONC-1410""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,12,"[""Nasr city-Tunnel"",""NCT-ST-FLT--1400CONC-1410"",""Concrete casting after Wall reinforcement for Filter Gallery"",""NCT-ST-FLT-RFT-1400"",""NCT-ST-FLT-RFT-1400: FS 0"",""NCT-ST-RES-FRM-1500""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,13,"[""Nasr city-Tunnel"",""NCT-ST-RES--1500FRM-1490"",""Formwork readiness before Wall reinforcement for Treated Water Reservoir"",""NCT-ST-FLT-CONC-1400"",""NCT-ST-FLT-CONC-1400: FS 0"",""NCT-ST-RES-RFT-1500""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,14,"[""Nasr city-Tunnel"",""NCT-ST-RES-RFT-1500"",""Wall reinforcement for Treated Water Reservoir"",""NCT-ST-RES--1500FRM-1490"",""NCT-ST-RES--1500FRM-1490: FS 0"",""NCT-ST-RES--1500CONC-1510""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,15,"[""Nasr city-Tunnel"",""NCT-ST-RES--1500CONC-1510"",""Concrete casting after Wall reinforcement for Treated Water Reservoir"",""NCT-ST-RES-RFT-1500"",""NCT-ST-RES-RFT-1500: FS 0"",""NCT-ST-ADM-FRM-1600""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,16,"[""Nasr city-Tunnel"",""NCT-ST-ADM--1600FRM-1590"",""Formwork readiness before Foundation reinforcement for Administration Building"",""NCT-ST-RES-CONC-1500"",""NCT-ST-RES-CONC-1500: FS 0"",""NCT-ST-ADM-RFT-1600""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,17,"[""Nasr city-Tunnel"",""NCT-ST-ADM-RFT-1600"",""Foundation reinforcement for Administration Building"",""NCT-ST-ADM--1600FRM-1590"",""NCT-ST-ADM--1600FRM-1590: FS 0"",""NCT-ST-ADM--1600CONC-1610""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05-relationship_file.csv,02-delay_analysis/unified_tia_csv/05-relationship_file.csv,data,18,"[""Nasr city-Tunnel"",""NCT-ST-ADM--1600CONC-1610"",""Concrete casting after Foundation reinforcement for Administration Building"",""NCT-ST-ADM-RFT-1600"",""NCT-ST-ADM-RFT-1600: FS 0"",""NCT-MS-1040""]"
2026-08-15.lossless-project-input-bundle.v1,tia/05_p6_relationship_register.csv,02-delay_analysis/unified_tia_csv/05_p6_relationship_register.csv,schema,0,"{""headers"":[""project_id"",""schedule_version"",""successor_activity_id"",""predecessor_activity_id"",""relationship_type"",""lag_days"",""source_id"",""notes""],""source_sha256"":""46adbe882f33df47dd0875a980e14193b18ffa8ec358e3407d776071b0371ad5""}"
2026-08-15.lossless-project-input-bundle.v1,tia/08_fragnet_relationship_register.csv,02-delay_analysis/unified_tia_csv/08_fragnet_relationship_register.csv,schema,0,"{""headers"":[""project_id"",""event_variant"",""successor_activity_id"",""predecessor_activity_id"",""relationship_type"",""lag_days"",""source_id"",""notes""],""source_sha256"":""e21a912893006d02247d998fa1fc7361ccff8a722a910093b0c2a513b6b57140""}"
