bundle_version,source_scope,source_file,row_kind,row_order,payload_json
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,10,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B02-REP-1000"",""9"",""6"",""6"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B02.SUB.1"",""E-SUB-B02-REP-1000"",""Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B02)"",""11-Sep-25"",""20-Sep-25"",""11-Sep-25 A"",""20-Sep-25 A"",""29-Jan-26"",""29-Jan-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B02-REP-1000"",""Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B02)"",""May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B02-REP-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,11,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1000"",""10"",""97"",""97"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.2ndB.1"",""E-SUB-B04-WT-1000"",""Submittal for PC Raft Conc. Dim. DWGs (B04) (Water Tank)"",""13-Sep-25"",""2-Oct-25"",""01-Nov-25 A"",""20-Nov-25 A"",""7-Feb-26"",""7-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1000"",""Submittal for PC Raft Conc. Dim. DWGs (B04) (Water Tank)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,12,"[""The Big -P.01-UP-20-April-26"",""P-MS-1020"",""11"",""10"",""10"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SS"",""P-MS-1020"",""Submittal for Soil Replacement"",""14-Sep-25"",""4-Oct-25"",""14-Sep-25 A"",""04-Oct-25 A"",""21-Dec-25"",""21-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MS-1020"",""Submittal for Soil Replacement"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MS-1020"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,13,"[""The Big -P.01-UP-20-April-26"",""P-MS-1010"",""12"",""11"",""11"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SS"",""P-MS-1010"",""Submittal for Plain Concrete"",""14-Sep-25"",""4-Oct-25"",""14-Sep-25 A"",""04-Oct-25 A"",""21-Dec-25"",""21-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MS-1010"",""Submittal for Plain Concrete"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MS-1010"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,14,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1010"",""13"",""100"",""100"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.2ndB.1"",""E-SUB-B04-WT-1010"",""Submittal for RC Raft Conc. Dim. DWGs (B04) (Water Tank)"",""16-Sep-25"",""7-Oct-25"",""04-Nov-25 A"",""24-Nov-25 A"",""7-Feb-26"",""7-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1010"",""Submittal for RC Raft Conc. Dim. DWGs (B04) (Water Tank)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1010"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,15,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1020"",""14"",""103"",""103"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.2ndB.1"",""E-SUB-B04-WT-1020"",""Submittal for RC Raft RFT DWGs (B04) (Water Tank)"",""20-Sep-25"",""11-Oct-25"",""08-Nov-25 A"",""27-Nov-25 A"",""7-Feb-26"",""7-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1020"",""Submittal for RC Raft RFT DWGs (B04) (Water Tank)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1020"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,16,"[""The Big -P.01-UP-20-April-26"",""P-MS-1030"",""15"",""13"",""13"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SS"",""P-MS-1030"",""Submittal for Rc Concrete"",""21-Sep-25"",""12-Oct-25"",""21-Sep-25 A"",""12-Oct-25 A"",""22-Dec-25"",""22-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MS-1030"",""Submittal for Rc Concrete"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MS-1030"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,17,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B04-FOOT-1000"",""16"",""14"",""14"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.F"",""E-SUB-B04-FOOT-1000"",""Submittal for  Waterproofing Layout Plan (B04)"",""21-Sep-25"",""12-Oct-25"",""21-Sep-25 A"",""12-Oct-25 A"",""26-Jan-26"",""26-Jan-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-FOOT-1000"",""Submittal for  Waterproofing Layout Plan (B04)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-FOOT-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,18,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1030"",""17"",""106"",""106"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.2ndB.1"",""E-SUB-B04-WT-1030"",""Submittal for Col. & Walls DWGs (B04) (Water Tank)"",""23-Sep-25"",""14-Oct-25"",""12-Nov-25 A"",""30-Nov-25 A"",""7-Feb-26"",""7-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1030"",""Submittal for Col. & Walls DWGs (B04) (Water Tank)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1030"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,19,"[""The Big -P.01-UP-20-April-26"",""P-MS-1040"",""18"",""18"",""18"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SS"",""P-MS-1040"",""Submittal for Waterproofing"",""23-Sep-25"",""14-Oct-25"",""23-Sep-25 A"",""14-Oct-25 A"",""21-Dec-25"",""21-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MS-1040"",""Submittal for Waterproofing"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MS-1040"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,20,"[""The Big -P.01-UP-20-April-26"",""P-MS-1050"",""19"",""19"",""19"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SS"",""P-MS-1050"",""Submittal for cold applied damp-proofing"",""23-Sep-25"",""14-Oct-25"",""23-Sep-25 A"",""14-Oct-25 A"",""7-Nov-26"",""7-Nov-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MS-1050"",""Submittal for cold applied damp-proofing"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MS-1050"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,21,"[""The Big -P.01-UP-20-April-26"",""P-MS-1060"",""20"",""17"",""17"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SS"",""P-MS-1060"",""Submittal for cold Crystalline waterproofing for Water tank"",""23-Sep-25"",""14-Oct-25"",""23-Sep-25 A"",""14-Oct-25 A"",""20-May-27"",""20-May-27"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MS-1060"",""Submittal for cold Crystalline waterproofing for Water tank"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MS-1060"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,22,"[""The Big -P.01-UP-20-April-26"",""E-APP-B02-REP-1000"",""21"",""20"",""20"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B02.SUB.1"",""E-APP-B02-REP-1000"",""Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B02)"",""25-Sep-25"",""7-Oct-25"",""25-Sep-25 A"",""07-Oct-25 A"",""29-Jan-26"",""29-Jan-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-APP-B02-REP-1000"",""Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B02)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-APP-B02-REP-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,23,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1040"",""22"",""108"",""108"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B04.SUB.2ndB.1"",""E-SUB-B04-WT-1040"",""Submittal for Slabs DWGs (B04) (Water Tank)"",""27-Sep-25"",""18-Oct-25"",""14-Nov-25 A"",""30-Nov-25 A"",""10-Feb-26"",""10-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1040"",""Submittal for Slabs DWGs (B04) (Water Tank)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B04-WT-1040"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,24,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B03-REP-1000"",""23"",""22"",""22"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P01.B03.SUB.1"",""E-SUB-B03-REP-1000"",""Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B03)"",""27-Sep-25"",""18-Oct-25"",""27-Sep-25 A"",""18-Oct-25 A"",""12-Feb-26"",""12-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B03-REP-1000"",""Submittal for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B03)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B03-REP-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,25,"[""The Big -P.01-UP-20-April-26"",""E-SUB-B01-FOOT-1000"",""24"",""12"",""12"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.S.P02.B01.SUB.F"",""E-SUB-B01-FOOT-1000"",""Submittal for PC Raft Conc. Dim. DWGs (B01) (footing)"",""1-Oct-25"",""22-Oct-25"",""16-Sep-25 A"",""27-Oct-25 A"",""21-Dec-25"",""21-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-SUB-B01-FOOT-1000"",""Submittal for PC Raft Conc. Dim. DWGs (B01) (footing)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-SUB-B01-FOOT-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,26,"[""The Big -P.01-UP-20-April-26"",""P-MA-1000"",""25"",""25"",""25"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.P.MS.SA"",""P-MA-1000"",""Approval for RFT Rebar"",""2-Oct-25"",""14-Oct-25"",""02-Oct-25 A"",""14-Oct-25 A"",""21-Dec-25"",""21-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""P-MA-1000"",""Approval for RFT Rebar"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""P-MA-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,27,"[""The Big -P.01-UP-20-April-26"",""E-APP-B01-REP-1000"",""26"",""26"",""26"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.A.P02.B01.SUB.1"",""E-APP-B01-REP-1000"",""Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B01)"",""2-Oct-25"",""14-Oct-25"",""02-Oct-25 A"",""23-Nov-25 A"",""21-Dec-25"",""21-Dec-25"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-APP-B01-REP-1000"",""Approval for General Replacement Plan & Typical Sections for Replacement / Backfilling DWGs (B01)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-APP-B01-REP-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
2026-08-15.lossless-project-input-bundle.v1,data/activity_master.csv,01-data/import_templates/activity_master.csv,data,28,"[""The Big -P.01-UP-20-April-26"",""E-APP-B04-WT-1000"",""27"",""32"",""32"",""The Big -P.01-UP-20-April-26"",""The Big - P.01 - UP-24-MAY-26.EN.2.A.P01.B04.SUB.2ndF.WT"",""E-APP-B04-WT-1000"",""Approval for PC Raft Conc. Dim. DWGs (B04) (Water Tank)"",""4-Oct-25"",""15-Oct-25"",""07-Oct-25 A"",""17-Dec-25 A"",""7-Feb-26"",""7-Feb-26"",""1"",""1.0"",""1.0"","""",""No"","""",""The Big -P.01-UP-20-April-26"",""E-APP-B04-WT-1000"",""Approval for PC Raft Conc. Dim. DWGs (B04) (Water Tank)"",""17-May-26"",""0.0"",""0.0"",""0.0"",""0.0"",""0"",""0.0"",""0"",""0.0"",""The Big -P.01-UP-20-April-26"",""E-APP-B04-WT-1000"",""10-May-26"",""100.00%"",""100.00%"",""$0.00"",""$0.00"",""$0.00"",""""]"
